"cleaning_fee","beds","host_response_time","host_is_superhost","neighbourhood_Bronx","neighbourhood_Brooklyn","neighbourhood_Manhattan","neighbourhood_Queens","neighbourhood_Staten","latitude","longitude","room_apt","room_private","room_shared","accommodates","bathrooms","bedrooms","guests_included","transit","access","minimum_nights","calculated_host_listings_count","property_type","review_scores_rating","reviews_per_month","is_business_travel_ready","review_scores_cleanliness","review_scores_checkin","is_location_exact","review_scores_location","review_scores_value","cancellation_policy","availability_30","availability_60","availability_90","availability_365","bed_airbed","bed_couch","bed_futon","bed_sofa","bed_real","instant_bookable","wifi","heat","air","kitcken","shampoo","essential","tv","gym","washer","dryer","fridge","self_check","hair","smart","aid","hanger","co"
50,1,0,0,0,0,1,0,0,733.1770785703,312.583579754701,1,0,0,2,1,0,1,0,0,2,1,0,100,0.6,0,10,10,1,10,10,2,0,0,0,154,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
50,1,10,0,0,0,0,1,0,689.175519517697,457.380142306491,0,1,0,1,1,1,1,0,0,7,1,0,100,0.48,0,10,10,1,10,10,1,0,1,3,278,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
15,1,6,0,0,0,0,1,0,739.2407599934,374.206279513601,0,1,0,1,1,1,1,0,0,3,1,0,100,1.13,0,9,10,1,10,9,1,0,0,0,87,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
68,5,10,0,0,1,0,0,0,716.126449298798,337.80214909909,1,0,0,8,1,3,4,1,1,1,1,0,100,2.48,0,10,10,1,10,9,3,16,34,62,311,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
50,1,10,0,0,0,0,1,0,744.235810551601,388.033318520797,0,1,0,1,1,1,1,1,1,2,4,0,90,5.5,0,9,10,0,10,9,3,12,21,43,221,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1
30,1,10,0,0,1,0,0,0,650.207358283303,337.068492755293,0,1,0,2,1,1,1,1,1,2,1,0,100,2.38,0,10,10,0,10,10,2,0,0,0,274,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
100,2,10,0,0,0,1,0,0,741.500818068701,295.852037494697,1,0,0,4,1,0,2,1,1,2,1,0,87,0.99,0,7,9,1,10,9,3,9,29,47,317,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
65,2,10,1,0,0,1,0,0,751.607460025099,302.6792401579,1,0,0,4,1,2,2,1,1,2,2,0,98,2.48,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
30,1,10,0,0,0,1,0,0,787.039783149297,357.908219089097,0,1,0,2,1.5,1,2,1,1,1,2,0,100,1.35,0,9,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
10,1,10,1,0,0,1,0,0,708.498919980897,293.596884418804,0,1,0,2,1,1,2,1,1,2,6,0,97,8.11,0,9,10,1,10,10,3,2,15,32,32,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0
49,2,10,0,0,0,1,0,0,794.739568517997,350.679641560504,1,0,0,4,1,1,2,1,1,2,1,0,93,6,0,10,10,1,10,10,3,0,10,22,112,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,10,0,0,0,1,0,0,792.808859801603,348.078899790593,0,1,0,2,1,1,1,0,0,1,2,0,90,6.5,0,9,9,0,9,9,1,5,11,15,241,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
50,1,0,0,0,1,0,0,0,703.612905354397,374.500279408295,0,1,0,2,1,1,1,0,0,1,1,0,60,0.52,0,6,6,1,8,6,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
35,7,10,0,0,0,0,1,0,702.6868821074,473.4663198291,1,0,0,8,1,2,1,0,0,1,1,0,92,3.69,0,9,10,1,9,9,2,0,3,33,33,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1
40,2,3,0,1,0,0,0,0,892.153158552396,466.494985013696,1,0,0,4,1,1,4,1,1,2,1,0,80,1,0,10,10,1,8,10,2,23,50,80,170,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1
65,1,10,0,0,1,0,0,0,678.892725531703,312.999498150901,0,1,0,2,1,0,1,0,0,1,1,0,91,2.78,0,9,9,1,9,9,2,21,40,56,146,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
25,1,10,0,0,0,1,0,0,775.411750223597,319.398609320899,0,0,1,1,1,1,1,0,0,1,1,0,100,0.52,0,10,10,0,10,10,2,30,55,83,83,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
49,3,10,0,0,1,0,0,0,712.449162800397,348.010072265495,1,0,0,4,1,1,2,1,1,1,1,0,93,3,1,10,10,1,9,9,3,8,31,61,336,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
50,1,10,0,0,1,0,0,0,646.7938250711,292.891069198902,0,1,0,2,1,1,1,1,1,1,1,0,100,0.76,0,10,10,1,10,10,1,25,52,52,52,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
15,1,10,0,0,0,0,1,0,768.179694171302,372.204344557304,0,1,0,2,1,1,1,1,1,1,1,0,92,7.04,0,8,10,1,9,9,3,18,48,78,170,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1
150,4,10,0,0,0,1,0,0,741.715628891697,316.568656903002,1,0,0,6,1,2,1,1,1,3,1,0,96,2.8,0,10,10,1,9,9,3,5,11,34,247,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
100,1,10,1,0,1,0,0,0,700.223501547597,375.334354145593,1,0,0,2,1,1,1,1,0,3,7,0,100,0.38,0,10,10,0,10,10,3,0,0,0,59,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
15,1,10,0,0,1,0,0,0,673.8359757071,335.894344262996,0,1,0,2,1,1,1,0,0,2,1,0,100,0.59,0,10,10,1,10,10,1,30,60,90,90,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
25,1,3,0,0,1,0,0,0,671.334189434504,354.741434149801,1,0,0,3,1,1,3,0,1,2,1,0,96,1.36,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
50,1,10,0,0,1,0,0,0,715.363081777198,343.649226511104,0,1,0,2,1,1,1,1,1,2,2,0,100,0.49,0,10,6,1,10,10,3,19,24,24,24,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
50,3,6,0,0,0,1,0,0,743.073939790797,322.179239975696,1,0,0,6,1,2,1,0,0,2,1,0,100,0.53,0,8,10,1,10,8,3,6,27,57,317,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
50,1,10,1,0,1,0,0,0,712.831875824399,348.887600224501,1,0,0,2,1,1,2,1,1,1,1,0,99,11,0,10,10,1,10,10,3,13,19,30,77,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
120,3,10,0,0,0,1,0,0,733.279808595,294.8312046437,1,0,0,4,1,1,2,1,0,3,1,0,100,1.29,0,9,10,0,10,10,2,29,59,89,364,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
95,2,10,0,0,0,1,0,0,728.6018308764,318.459551490591,1,0,0,3,1,1,2,1,1,2,1,0,80,2.27,0,9,10,1,10,9,3,1,3,5,5,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
50,1,10,0,0,1,0,0,0,694.577600176501,344.704733305591,0,1,0,1,2,1,1,1,1,3,9,0,80,0.67,0,8,10,1,10,10,1,25,50,80,80,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
0,2,6,0,0,0,1,0,0,825.872576833397,348.979819509395,0,1,0,3,1,1,2,1,1,1,2,0,100,1.17,0,10,10,0,9,10,1,17,47,72,72,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,1,10,0,0,1,0,0,0,695.590977408401,320.977568492893,0,1,0,8,1,4,1,0,1,1,6,0,100,0.64,0,9,9,1,9,10,3,0,0,0,227,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
50,1,0,0,0,1,0,0,0,713.459622832801,342.6724092717,1,0,0,2,1,0,1,1,0,3,1,0,100,0.36,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
50,1,10,0,0,0,1,0,0,809.274263116201,353.847917883201,0,1,0,2,1,1,1,0,0,2,2,0,100,1.59,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0
0,3,10,0,0,0,1,0,0,704.932098023903,291.772431163693,1,0,0,5,1,1,2,1,0,1,1,0,97,3.75,0,9,9,0,10,10,3,2,17,37,261,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
100,5,10,0,0,0,1,0,0,812.963193249999,353.751007563204,1,0,0,6,1,2,1,1,1,2,1,0,100,4.29,1,10,10,1,10,10,3,11,16,25,177,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
50,1,6,0,0,0,1,0,0,804.311406985398,333.853006485597,1,0,0,3,1,0,1,0,0,12,1,0,100,0.27,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0
15,1,10,1,0,1,0,0,0,625.465344858,293.530354303599,1,0,0,4,1,1,4,1,1,1,2,0,99,3.75,0,10,10,1,9,10,3,0,9,27,284,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
20,1,0,0,0,1,0,0,0,703.5808212365,384.853169317395,0,1,0,2,1,1,1,0,0,3,1,0,100,0.3,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
70,1,10,1,0,0,1,0,0,724.125421784699,298.358321994897,0,1,0,2,1,1,2,1,1,3,2,0,100,2.35,0,10,10,0,10,10,2,4,23,42,162,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
19,1,10,1,1,0,0,0,0,877.3660794973,437.203101500998,0,1,0,3,1,1,1,1,1,1,3,0,100,2.95,0,10,10,0,10,10,2,22,52,82,142,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
85,5,3,0,0,1,0,0,0,676.936899064401,388.8008149179,1,0,0,9,1,3,2,0,1,2,1,0,96,1.33,0,10,10,1,8,10,2,25,25,25,25,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
160,2,6,0,0,1,0,0,0,719.434777574399,345.063109311695,1,0,0,4,1,2,2,1,0,1,2,0,80,0.48,0,10,10,1,10,8,3,22,52,65,155,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
5,1,10,0,0,1,0,0,0,697.6964037312,368.485293897493,0,1,0,3,1,1,1,1,1,1,2,0,100,0.47,0,8,10,0,10,10,1,3,33,63,338,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
30,1,3,1,0,0,0,1,0,743.023138370098,395.025330827096,0,1,0,1,1,1,1,1,1,2,2,0,88,1.55,0,9,10,1,10,8,3,9,27,27,246,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
50,1,10,0,0,1,0,0,0,690.942376401402,348.556852560492,0,1,0,2,1.5,1,1,0,0,3,3,0,80,0.48,0,8,8,1,6,8,2,30,60,90,180,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
75,2,10,0,0,0,0,1,0,713.6905594474,388.334225083398,0,1,0,2,1.5,1,1,0,0,1,7,0,80,0.35,0,8,8,0,4,8,1,30,60,90,365,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
60,2,0,0,0,0,1,0,0,762.424155071599,313.138497024696,1,0,0,4,1,1,1,1,0,7,1,0,100,0.48,0,10,10,1,10,10,3,0,2,32,32,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
75,2,0,0,0,0,0,1,0,699.688873184101,392.531287194402,1,0,0,4,1,2,1,0,0,3,2,0,100,0.3,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
30,1,10,0,0,0,1,0,0,762.911261823597,310.242970771696,0,1,0,2,1,1,1,1,1,1,1,0,100,5.94,0,10,10,1,10,10,3,5,10,15,27,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
50,2,10,0,0,1,0,0,0,696.468598168103,323.188961079296,1,0,0,4,1,2,2,0,0,6,1,0,100,0.88,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
10,2,10,0,0,0,0,1,0,706.864249910701,544.386165499603,0,1,0,2,1,1,1,1,1,2,1,0,100,0.48,0,10,10,1,10,10,2,18,48,78,353,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
12,2,10,0,0,0,0,1,0,718.253261142102,464.979296443204,0,1,0,3,1,1,1,1,1,1,1,0,97,2.92,0,10,9,0,9,9,1,16,35,55,143,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
40,1,0,0,0,1,0,0,0,674.414091150503,323.858428731,1,0,0,2,1,1,1,1,1,2,1,0,100,0.3,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
100,4,10,0,0,0,1,0,0,714.014834173497,308.0600718461,1,0,0,7,2,3,1,0,0,2,1,0,90,5.17,0,9,10,0,10,10,3,10,12,16,100,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
40,3,6,0,0,1,0,0,0,697.090952998899,316.570931521099,1,0,0,6,2,2,2,0,1,2,1,0,91,1.86,0,8,9,1,10,9,2,14,36,59,140,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
100,1,10,0,0,1,0,0,0,707.369429113697,360.391042959392,1,0,0,2,1.5,1,1,1,0,2,1,0,100,0.48,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
135,1,6,0,0,0,1,0,0,737.882306463703,292.306617483604,1,0,0,2,1,1,1,1,1,2,1,0,100,2,0,10,10,0,10,10,2,6,13,32,109,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
50,1,10,0,0,1,0,0,0,709.812516150102,346.570992952394,1,0,0,4,1,1,2,1,1,3,1,0,100,3.37,0,10,10,1,10,10,2,9,22,23,23,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
49,3,10,0,0,0,1,0,0,723.228191496403,318.314457117793,1,0,0,6,1,2,2,1,1,1,1,0,98,2.92,1,10,10,1,10,10,3,7,21,47,308,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
50,2,6,0,0,0,1,0,0,746.009394217403,321.765180685404,1,0,0,4,1,0,1,1,1,1,1,0,95,3.87,0,9,10,1,10,10,3,15,32,47,47,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,1,0,0,0,1,0,0,0,702.309058312402,310.620202869103,1,0,0,1,1,0,1,0,0,2,1,0,20,0.28,0,8,2,1,6,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
85,3,10,0,0,0,1,0,0,722.344709505698,314.862649834993,1,0,0,6,1,2,1,0,0,1,1,0,96,2.61,0,9,10,1,10,9,3,11,21,39,314,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1
10,1,10,0,0,0,0,1,0,768.476249602102,392.316102456391,0,1,0,1,1,1,1,0,1,2,1,0,95,2.12,0,10,10,0,9,10,3,9,39,69,344,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
50,2,10,0,0,1,0,0,0,713.691913744597,363.314591791195,0,1,0,2,1,0,1,1,1,1,1,0,99,4.89,0,10,10,0,10,10,1,9,32,47,121,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
150,1,3,0,0,0,1,0,0,721.087172026898,321.1936011689,0,1,0,2,1,1,1,1,0,3,2,0,100,0.3,0,8,10,1,10,10,2,0,0,1,91,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50,2,10,0,0,0,1,0,0,762.324771797402,308.326695323998,1,0,0,4,1,2,4,1,1,1,1,0,88,6.14,0,9,10,0,10,9,2,2,6,10,242,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
100,1,10,1,0,1,0,0,0,733.920975472898,344.724696076696,1,0,0,2,1,1,2,1,1,1,2,0,100,1,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
0,2,10,0,0,1,0,0,0,685.4183620868,382.589613943992,1,0,0,3,1,0,3,1,1,3,1,0,100,0.46,0,10,10,1,8,10,3,29,59,89,89,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
75,3,6,0,0,0,1,0,0,754.034959293001,306.787868243703,1,0,0,4,1,1,2,1,1,1,1,0,99,4.8,0,9,10,0,10,10,3,1,23,50,110,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
150,2,10,1,0,0,1,0,0,747.459726435103,309.048274019091,1,0,0,5,2,2,4,1,0,4,1,0,100,1.32,0,10,10,1,10,8,3,14,36,36,36,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
45,1,10,0,0,0,1,0,0,705.0997190929,291.136317523794,0,1,0,2,1,1,1,1,1,12,2,0,100,1.02,0,10,10,1,10,10,2,0,3,26,231,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
100,4,10,0,0,0,1,0,0,713.9620112819,302.474847667597,1,0,0,8,1,3,1,1,1,4,2,0,60,0.87,0,6,9,1,6,7,1,0,0,0,123,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
0,1,3,0,0,0,1,0,0,717.268482744402,307.531580957402,0,1,0,2,1,1,1,1,1,2,1,0,100,0.47,0,10,10,1,10,10,1,0,0,4,13,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
80,2,10,0,0,1,0,0,0,677.6353800783,355.069323194002,1,0,0,4,1,1,2,1,1,2,1,0,100,1.2,0,10,10,0,10,10,3,23,51,77,229,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1
35,2,10,0,1,0,0,0,0,810.391636615599,374.217518247093,0,1,0,4,2,1,1,1,1,1,4,0,80,1.45,0,9,9,1,9,9,3,9,20,38,122,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
55,4,10,0,0,1,0,0,0,632.312739006302,336.856635392792,1,0,0,5,1,2,2,0,1,3,1,0,100,0.88,1,10,10,1,9,10,3,10,27,30,206,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1
20,1,10,0,0,1,0,0,0,662.213140826701,411.3177815792,0,1,0,2,1,1,1,1,1,2,4,0,90,0.95,0,9,10,1,8,9,3,5,35,65,155,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
90,3,0,0,0,1,0,0,0,706.565892474501,354.825692391998,1,0,0,5,1,2,1,0,0,2,1,0,100,0.29,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
155,5,10,0,0,0,1,0,0,763.888087937502,312.1915643612,1,0,0,9,1.5,4,4,0,1,2,1,0,93,1.58,0,10,10,1,10,10,1,21,44,68,158,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
120,1,6,0,0,1,0,0,0,621.2953394012,263.2286807398,1,0,0,4,1,2,2,0,0,3,14,0,100,1.06,0,10,10,1,10,10,3,27,27,27,27,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
75,2,10,1,0,1,0,0,0,693.787427693501,301.898690655591,1,0,0,4,1,0,1,1,1,2,2,0,100,4.16,0,10,10,1,10,10,2,8,10,22,75,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,1,10,1,0,0,1,0,0,808.307457724901,335.271743489301,0,1,0,2,1,1,1,0,0,4,2,0,90,0.79,0,10,9,1,10,10,3,3,3,10,10,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
50,1,10,0,0,0,1,0,0,788.0696336833,351.802837303993,0,1,0,1,1,1,1,1,1,2,1,0,94,2.1,0,9,10,0,9,10,3,6,36,63,122,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
75,1,10,0,0,0,1,0,0,761.173278261701,307.376157803404,1,0,0,2,1,1,1,1,1,2,1,0,94,5.7,0,9,10,1,10,9,3,7,15,26,29,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
50,1,3,0,0,0,0,1,0,769.992123851701,375.549283125991,1,0,0,3,1,1,1,0,0,6,1,0,100,0.57,0,10,10,0,10,10,1,11,20,26,27,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0
50,1,10,0,0,1,0,0,0,661.869381308598,317.899976455195,1,0,0,3,1,1,2,0,1,1,2,0,80,0.91,0,10,9,0,8,9,3,8,16,16,16,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0
90,1,0,0,0,0,1,0,0,747.218313733399,309.124124150102,0,1,0,2,1,1,1,0,0,2,1,0,100,0.28,0,10,10,0,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
75,2,10,0,0,0,1,0,0,799.505531902099,335.638141999695,1,0,0,4,1,1,1,1,1,2,1,0,100,0.7,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
80,2,10,0,0,0,1,0,0,805.983042610599,334.9757327628,1,0,0,4,1,1,1,0,0,5,1,0,100,0.65,0,10,10,1,9,10,1,9,9,9,9,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
50,1,10,0,0,0,0,1,0,766.173108493497,382.538537059091,0,1,0,2,1,1,1,0,0,3,2,0,100,0.97,0,10,10,1,10,10,2,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
60,2,10,0,0,1,0,0,0,708.865477849997,344.091338615399,1,0,0,4,1,1,2,1,1,2,3,0,90,1.13,0,10,10,1,9,10,2,7,21,24,182,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
30,1,0,0,0,1,0,0,0,681.795871522901,324.484832078198,0,1,0,1,1,1,1,0,0,2,1,0,100,0.28,0,10,10,0,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1
90,4,6,0,0,0,1,0,0,784.181854469701,324.067273392103,1,0,0,8,2,2,4,0,0,3,2,0,76,1.29,0,9,10,1,10,8,3,13,43,65,149,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
50,1,10,0,0,1,0,0,0,675.566494521199,364.690692534893,0,1,0,2,1,1,1,1,1,3,1,0,100,3.6,0,10,10,0,9,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
25,2,10,0,0,1,0,0,0,695.715168563702,331.520638819498,1,0,0,4,1,1,1,1,1,1,1,0,92,1.47,0,9,10,1,9,10,3,0,0,10,96,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
30,1,3,0,0,1,0,0,0,655.529296305701,363.575147728795,0,1,0,2,1,1,1,1,1,2,1,0,100,0.92,0,10,10,1,9,10,1,30,60,90,180,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
15,1,10,1,0,0,0,1,0,739.332106488902,491.267905338702,0,1,0,3,1,1,2,1,1,1,5,0,100,0.3,0,8,10,0,10,10,3,27,54,84,84,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
100,2,10,0,0,1,0,0,0,684.562767083797,327.202630286394,1,0,0,2,1,2,2,1,1,1,2,0,93,1.96,0,10,10,1,10,10,3,14,33,63,63,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1
20,1,10,0,0,1,0,0,0,710.906356258498,342.532412118501,0,1,0,2,1,1,1,1,0,2,2,0,97,1.68,0,10,10,1,9,9,2,24,41,55,55,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1
50,1,10,0,0,1,0,0,0,720.258268211303,339.000242859001,0,1,0,2,1,1,1,0,0,2,1,0,90,0.94,0,7,10,1,10,9,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
35,2,0,0,0,0,1,0,0,780.836403622999,314.409617716791,1,0,0,3,1.5,1,1,0,0,1,1,0,100,0.59,0,9,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
60,2,10,0,0,0,0,1,0,730.687031551199,398.977991140697,1,0,0,3,1,1,1,0,0,2,1,0,95,1.2,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
75,1,0,0,0,0,1,0,0,746.650212400397,295.077214703397,1,0,0,3,1,1,1,0,1,2,1,0,100,0.48,0,10,10,1,10,10,3,0,3,3,18,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
50,1,10,0,0,1,0,0,0,733.296057322299,340.739023411501,1,0,0,2,1,1,2,1,1,2,1,0,100,0.68,0,8,10,0,8,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
